"idfriends";"user";"friend"
657951;5601;6321
657961;5601;7361
657971;5601;8051
657981;5601;6631
657991;5601;7001
658001;5601;7101
658011;5601;5511
658021;5601;5441
658031;5601;5691
658041;5601;8091
658051;5601;5761
658061;5601;6811
658071;5601;7151
658081;5601;7591
658091;5601;6141
658101;5601;7021
658111;5601;7941
658121;5601;6831
658131;5601;6891
658141;5601;6721
658151;5601;6611
658161;5601;5421
658171;5601;6991
658181;5601;6931
658191;5601;7221
658201;5601;7561
658211;5601;6181
658221;5601;6671
658231;5601;7011
658241;5601;7671
658251;5601;7771
658261;5601;6231
658271;5601;7231
658281;5601;5571
658291;5601;6481
658301;5601;7241
658311;5601;8081
658321;5601;6421
658331;5611;7931
658341;5611;7891
658351;5611;7251
658361;5611;6101
658371;5611;8081
658381;5611;6471
658391;5611;7641
658401;5611;5421
658411;5611;8111
658421;5611;5931
658431;5611;5881
658441;5611;6381
658451;5611;5531
658461;5611;5631
658471;5611;5961
658481;5611;7551
658491;5611;6731
658501;5611;7681
658511;5611;8101
658521;5611;6131
658531;5611;7301
658541;5611;6371
658551;5611;5481
658561;5611;7351
658571;5611;5611
658581;5611;7281
658591;5611;8071
658601;5611;6611
658611;5611;6791
658621;5611;7501
658631;5611;5471
658641;5611;6801
658651;5611;6901
658661;5611;7651
658671;5611;6931
658681;5611;5941
658691;5611;6241
658701;5611;6781
658711;5611;6681
658721;5611;7241
658731;5611;6891
658741;5611;7661
658751;5611;5541
658761;5611;6561
658771;5611;7531
658781;5611;5621
658791;5611;6291
658801;5611;7741
658811;5611;6991
658821;5611;5921
658831;5611;5551
658841;5611;6521
658851;5611;6341
658861;5611;6641
658871;5611;7061
658881;5611;6981
658891;5611;7481
658901;5611;6461
658911;5611;6281
658921;5611;6481
658931;5611;7911
658941;5611;5681
658951;5611;6301
658961;5611;5731
658971;5611;6021
658981;5611;6741
658991;5611;8061
659001;5611;7081
659011;5611;6271
659021;5611;6491
659031;5611;6851
659041;5611;5791
659051;5611;7401
659061;5611;5761
659071;5611;7411
659081;5611;6971
659091;5611;7361
659101;5611;7491
659111;5611;7211
659121;5611;5511
659131;5611;8031
659141;5611;6571
659151;5611;7141
659161;5611;7831
659171;5611;7951
659181;5611;7031
659191;5611;7121
659201;5611;6701
659211;5611;6161
659221;5611;8041
659231;5611;6721
659241;5611;6061
659251;5611;6261
659261;5611;7391
659271;5611;5861
659281;5611;7471
659291;5611;7591
659301;5611;7221
659311;5611;6661
659321;5611;6511
659331;5611;7131
659341;5611;6941
659351;5611;6231
659361;5611;6501
659371;5611;5751
659381;5611;5891
659391;5611;5601
659401;5611;6201
659411;5611;8011
659421;5611;6071
659431;5611;8001
659441;5611;6841
659451;5611;6821
659461;5611;5711
659471;5611;7731
659481;5611;5671
659491;5611;7051
659501;5611;7101
659511;5621;7561
659521;5621;5791
659531;5621;7951
659541;5621;6561
659551;5621;5441
659561;5621;5481
659571;5621;6271
659581;5621;6721
659591;5621;6821
659601;5621;7641
659611;5621;5591
659621;5621;8041
659631;5621;7931
659641;5621;6631
659651;5621;7611
659661;5621;7851
659671;5621;7221
659681;5621;7771
659691;5621;7751
659701;5621;6891
659711;5621;6101
659721;5621;5421
659731;5621;6131
659741;5621;7861
659751;5621;6841
659761;5621;7721
659771;5621;6931
659781;5621;7201
659791;5621;7291
659801;5621;6591
659811;5621;5861
659821;5621;7321
659831;5621;7361
659841;5621;7011
659851;5621;5761
659861;5621;6211
659871;5621;6231
659881;5621;6661
659891;5621;5781
659901;5621;6251
659911;5621;5951
659921;5621;6471
659931;5621;7101
659941;5621;6911
659951;5621;7281
659961;5621;5451
659971;5621;5611
659981;5621;8051
659991;5621;7731
660001;5621;7801
660011;5621;6801
660021;5621;7441
660031;5621;7631
660041;5621;6451
660051;5621;7231
660061;5621;5561
660071;5621;6181
660081;5621;7741
660091;5621;6401
660101;5621;6751
660111;5621;7911
660121;5621;5741
660131;5621;5731
660141;5621;6961
660151;5621;7091
660161;5621;6341
660171;5621;7511
660181;5621;6871
660191;5621;6951
660201;5621;7381
660211;5621;5641
660221;5621;6241
660231;5621;7811
660241;5621;7071
660251;5621;6941
660261;5621;8061
660271;5621;6261
660281;5621;8101
660291;5621;5881
660301;5621;6011
660311;5621;6291
660321;5621;5721
660331;5621;6381
660341;5621;7191
660351;5621;7341
660361;5621;5711
660371;5621;6061
660381;5621;6771
660391;5621;7661
660401;5621;6051
660411;5621;6321
660421;5621;6301
660431;5621;5581
660441;5621;7551
660451;5621;6861
660461;5621;7791
660471;5621;6191
660481;5621;7141
660491;5621;6581
660501;5621;7781
660511;5621;7761
660521;5621;7161
660531;5621;5871
660541;5621;7331
660551;5621;6461
660561;5621;6161
660571;5631;8031
660581;5631;6401
660591;5631;7411
660601;5631;7871
660611;5631;7901
660621;5631;5921
660631;5631;6891
660641;5631;8061
660651;5631;7661
660661;5631;5651
660671;5631;6111
660681;5631;5881
660691;5631;7991
660701;5631;7021
660711;5631;7651
660721;5631;6761
660731;5631;5481
660741;5631;6811
660751;5631;5561
660761;5631;7291
660771;5631;6171
660781;5631;7641
660791;5631;7861
660801;5631;7721
660811;5631;6501
660821;5631;6971
660831;5631;7911
660841;5631;5611
660851;5631;7201
660861;5631;6931
660871;5631;7321
660881;5631;5491
660891;5631;5451
660901;5631;6851
660911;5631;6101
660921;5631;5711
660931;5631;7361
660941;5631;5551
660951;5631;5571
660961;5631;6941
660971;5631;7881
660981;5631;7341
660991;5631;7051
661001;5631;6231
661011;5631;7331
661021;5631;6151
661031;5631;6741
661041;5631;7591
661051;5631;5671
661061;5631;7381
661071;5631;7711
661081;5631;7521
661091;5631;7181
661101;5631;5421
661111;5631;7111
661121;5631;7831
661131;5631;8111
661141;5631;6011
661151;5641;7401
661161;5641;6351
661171;5641;7271
661181;5641;5911
661191;5641;7621
661201;5641;5631
661211;5641;6541
661221;5641;5501
661231;5641;5571
661241;5641;5561
661251;5641;5691
661261;5641;6791
661271;5641;7451
661281;5641;6141
661291;5641;5791
661301;5641;7931
661311;5641;7681
661321;5641;5871
661331;5641;8101
661341;5641;6221
661351;5641;6911
661361;5641;5621
661371;5641;5971
661381;5641;6371
661391;5641;5671
661401;5641;5841
661411;5641;6451
661421;5641;7551
661431;5641;7921
661441;5641;6491
661451;5641;7301
661461;5641;6811
661471;5641;7771
661481;5641;6641
661491;5641;7601
661501;5641;5541
661511;5641;7741
661521;5641;7141
661531;5641;7321
661541;5641;6361
661551;5641;6431
661561;5641;6601
661571;5641;6651
661581;5641;6881
661591;5641;6241
661601;5641;7581
661611;5641;7571
661621;5641;7831
661631;5641;8011
661641;5641;5771
661651;5641;7071
661661;5641;7501
661671;5641;6391
661681;5641;7021
661691;5641;6231
661701;5641;6501
661711;5641;6991
661721;5641;6861
661731;5641;7841
661741;5641;6941
661751;5641;6481
661761;5641;5641
661771;5641;7311
661781;5641;6821
661791;5641;7221
661801;5641;5651
661811;5641;5591
661821;5641;6081
661831;5641;7711
661841;5641;7411
661851;5641;6381
661861;5641;5741
661871;5641;6521
661881;5641;5751
661891;5641;5661
661901;5641;7491
661911;5641;5831
661921;5641;6181
661931;5641;7851
661941;5641;6131
661951;5641;6011
661961;5641;5681
661971;5641;6981
661981;5641;5931
661991;5641;5581
662001;5641;8111
662011;5641;7761
662021;5641;7341
662031;5641;7611
662041;5641;7211
662051;5641;6061
662061;5641;7991
662071;5641;7291
662081;5641;6251
662091;5641;8031
662101;5641;5761
662111;5641;6661
662121;5651;5581
662131;5651;5841
662141;5651;7441
662151;5651;7801
662161;5651;5521
662171;5651;7821
662181;5651;5941
662191;5651;7781
662201;5651;7101
662211;5651;5771
662221;5651;6811
662231;5651;6741
662241;5651;6181
662251;5651;6871
662261;5651;8061
662271;5651;5571
662281;5651;5801
662291;5651;6691
662301;5651;5661
662311;5651;7601
662321;5651;6631
662331;5651;7711
662341;5651;6481
662351;5651;6471
662361;5651;6221
662371;5651;6751
662381;5651;7201
662391;5651;7411
662401;5651;7741
662411;5651;6981
662421;5651;6361
662431;5651;7921
662441;5651;5731
662451;5651;5961
662461;5651;7121
662471;5651;7901
662481;5651;5741
662491;5651;6321
662501;5651;5871
662511;5651;7231
662521;5651;6161
662531;5651;6601
662541;5651;5641
662551;5651;7791
662561;5651;7811
662571;5651;7091
662581;5651;6881
662591;5651;6191
662601;5651;5851
662611;5651;6411
662621;5651;7571
662631;5651;6991
662641;5651;7261
662651;5651;7481
662661;5651;6311
662671;5651;7161
662681;5651;7751
662691;5651;6131
662701;5651;5601
662711;5651;5811
662721;5661;5801
662731;5661;6661
662741;5661;6291
662751;5661;6431
662761;5661;6301
662771;5661;6281
662781;5661;6221
662791;5661;7061
662801;5661;7791
662811;5661;6871
662821;5661;5491
662831;5661;7171
662841;5661;6721
662851;5661;6251
662861;5661;7031
662871;5661;6741
662881;5661;6881
662891;5661;6821
662901;5661;5561
662911;5661;6571
662921;5661;7261
662931;5661;7801
662941;5661;6361
662951;5661;6441
662961;5661;7941
662971;5661;5731
662981;5661;5701
662991;5661;6161
663001;5661;6691
663011;5661;7291
663021;5661;7481
663031;5661;7911
663041;5661;6921
663051;5661;6081
663061;5661;7351
663071;5661;6591
663081;5661;7731
663091;5661;6321
663101;5661;6761
663111;5661;5851
663121;5661;6631
663131;5661;6071
663141;5661;7161
663151;5661;6851
663161;5661;5841
663171;5671;5731
663181;5671;5721
663191;5671;6261
663201;5671;6331
663211;5671;6761
663221;5671;6301
663231;5671;6611
663241;5671;7461
663251;5671;5671
663261;5671;7561
663271;5671;6841
663281;5671;6941
663291;5671;5841
663301;5671;7721
663311;5671;7801
663321;5671;7261
663331;5671;5961
663341;5671;6561
663351;5671;7301
663361;5671;6931
663371;5671;5511
663381;5671;5501
663391;5671;6911
663401;5671;6231
663411;5671;7521
663421;5671;7571
663431;5671;6371
663441;5671;6491
663451;5671;7781
663461;5671;7831
663471;5671;7731
663481;5671;5611
663491;5671;7201
663501;5671;6621
663511;5671;7101
663521;5671;6191
663531;5671;7371
663541;5671;7861
663551;5671;5941
663561;5671;5881
663571;5671;6541
663581;5671;6281
663591;5671;7661
663601;5671;7901
663611;5671;7431
663621;5671;5851
663631;5671;6501
663641;5671;7921
663651;5671;8031
663661;5671;5691
663671;5671;5801
663681;5671;6591
663691;5671;5901
663701;5671;5951
663711;5671;6671
663721;5671;7471
663731;5671;6431
663741;5671;5711
663751;5671;6701
663761;5671;7181
663771;5671;5911
663781;5671;6011
663791;5671;7361
663801;5671;7001
663811;5681;6551
663821;5681;6331
663831;5681;6441
663841;5681;7341
663851;5681;7621
663861;5681;7431
663871;5681;5751
663881;5681;5721
663891;5681;6071
663901;5681;5841
663911;5681;7181
663921;5681;6881
663931;5681;7561
663941;5681;6231
663951;5681;6521
663961;5681;7901
663971;5681;6531
663981;5681;6211
663991;5681;6451
664001;5681;6631
664011;5681;7321
664021;5681;5621
664031;5681;6301
664041;5681;7661
664051;5681;7631
664061;5681;6351
664071;5681;6111
664081;5681;5471
664091;5681;6861
664101;5681;5831
664111;5681;6891
664121;5681;7771
664131;5681;7891
664141;5681;5731
664151;5681;6761
664161;5681;5941
664171;5681;7711
664181;5681;6491
664191;5681;7171
664201;5681;5521
664211;5681;6791
664221;5681;7301
664231;5681;6261
664241;5681;6801
664251;5681;5971
664261;5681;7491
664271;5681;8061
664281;5681;7271
664291;5681;7731
664301;5681;5871
664311;5681;6951
664321;5681;7481
664331;5681;6431
664341;5681;6141
664351;5681;7221
664361;5681;7091
664371;5681;6601
664381;5681;7421
664391;5681;5981
664401;5681;7011
664411;5681;6061
664421;5681;7921
664431;5681;5421
664441;5681;6201
664451;5691;6391
664461;5691;7831
664471;5691;7301
664481;5691;7621
664491;5691;6861
664501;5691;7161
664511;5691;7121
664521;5691;7871
664531;5691;7191
664541;5691;7641
664551;5691;5431
664561;5691;6541
664571;5691;7601
664581;5691;6631
664591;5691;6911
664601;5691;7721
664611;5691;5911
664621;5691;6751
664631;5691;7611
664641;5691;6431
664651;5691;7211
664661;5691;5941
664671;5691;7001
664681;5691;7931
664691;5691;7951
664701;5691;6561
664711;5691;7841
664721;5691;6471
664731;5691;6601
664741;5691;5881
664751;5691;7111
664761;5691;5841
664771;5691;7221
664781;5691;7991
664791;5691;7551
664801;5691;6121
664811;5691;6941
664821;5691;6581
664831;5691;6051
664841;5691;7791
664851;5691;5661
664861;5691;5891
664871;5691;6881
664881;5691;5801
664891;5691;6791
664901;5691;6101
664911;5691;8101
664921;5691;5681
664931;5691;6761
664941;5691;5551
664951;5691;5721
664961;5691;7711
664971;5691;6931
664981;5691;6521
664991;5691;5451
665001;5691;5581
665011;5691;7691
665021;5691;6951
665031;5691;5441
665041;5691;5651
665051;5691;7661
665061;5691;7541
665071;5691;6151
665081;5691;5741
665091;5691;6531
665101;5691;6351
665111;5691;7441
665121;5691;6811
665131;5691;6161
665141;5691;5511
665151;5691;8011
665161;5691;5601
665171;5691;5931
665181;5691;6401
665191;5691;7181
665201;5691;7671
665211;5701;6651
665221;5701;6541
665231;5701;7721
665241;5701;7471
665251;5701;7631
665261;5701;7861
665271;5701;7021
665281;5701;6131
665291;5701;5441
665301;5701;6451
665311;5701;6991
665321;5701;7681
665331;5701;6441
665341;5701;5811
665351;5701;6141
665361;5701;5821
665371;5701;7591
665381;5701;6031
665391;5701;5541
665401;5701;7191
665411;5701;5861
665421;5701;6321
665431;5701;6421
665441;5701;7181
665451;5701;7371
665461;5701;6161
665471;5701;7711
665481;5701;8111
665491;5701;7221
665501;5701;6291
665511;5701;5931
665521;5701;5611
665531;5701;6761
665541;5701;7321
665551;5701;8021
665561;5701;5531
665571;5701;6551
665581;5701;7401
665591;5701;6611
665601;5701;7101
665611;5701;6341
665621;5701;5741
665631;5701;6531
665641;5701;5671
665651;5701;7851
665661;5701;8071
665671;5701;7411
665681;5701;7091
665691;5701;5511
665701;5701;6921
665711;5701;8001
665721;5701;5571
665731;5701;6601
665741;5701;5681
665751;5701;5981
665761;5701;6621
665771;5701;7361
665781;5701;8051
665791;5701;6781
665801;5701;7781
665811;5701;7391
665821;5701;7901
665831;5701;7151
665841;5701;7491
665851;5701;7011
665861;5701;6511
665871;5701;7351
665881;5701;6091
665891;5701;6751
665901;5701;5881
665911;5701;5631
665921;5701;6581
665931;5701;5791
665941;5701;6311
665951;5701;7051
665961;5701;8081
665971;5701;6861
665981;5701;5641
665991;5701;5831
666001;5701;7701
666011;5701;6571
666021;5701;6471
666031;5701;6591
666041;5701;7561
666051;5701;6771
666061;5701;6411
666071;5701;6381
666081;5701;7131
666091;5701;7461
666101;5701;7201
666111;5701;6221
666121;5701;5951
666131;5701;7541
666141;5701;6961
666151;5701;7531
666161;5701;7271
666171;5701;5901
666181;5701;7761
666191;5701;5421
666201;5701;6721
666211;5701;6061
666221;5701;6181
666231;5701;7381
666241;5701;5651
666251;5701;7791
666261;5701;7691
666271;5701;7931
666281;5701;7511
666291;5701;5711
666301;5701;6271
666311;5701;5751
666321;5701;5871
666331;5701;7741
666341;5701;6041
666351;5701;5851
666361;5701;6001
666371;5701;6401
666381;5701;7311
666391;5701;6851
666401;5701;8011
666411;5701;6241
666421;5701;5471
666431;5701;7061
666441;5701;7651
666451;5701;5971
666461;5701;7281
666471;5701;5841
666481;5701;7981
666491;5701;7041
666501;5701;6641
666511;5711;6301
666521;5711;7531
666531;5711;7001
666541;5711;6321
666551;5711;6361
666561;5711;6781
666571;5711;5921
666581;5711;7771
666591;5711;5991
666601;5711;5681
666611;5711;6721
666621;5711;7331
666631;5711;7651
666641;5711;6881
666651;5711;6241
666661;5711;6381
666671;5711;5471
666681;5711;6051
666691;5711;7641
666701;5711;7621
666711;5711;7321
666721;5711;5481
666731;5711;6621
666741;5711;7841
666751;5721;6841
666761;5721;7151
666771;5721;6201
666781;5721;5461
666791;5721;7121
666801;5721;6311
666811;5721;7351
666821;5721;6531
666831;5721;5621
666841;5721;6381
666851;5721;7221
666861;5721;6261
666871;5721;8021
666881;5721;5821
666891;5721;7011
666901;5721;5911
666911;5721;6251
666921;5721;6881
666931;5721;7371
666941;5721;6851
666951;5721;6741
666961;5721;7141
666971;5721;7481
666981;5721;7041
666991;5721;6301
667001;5721;5771
667011;5721;8061
667021;5721;7271
667031;5721;6161
667041;5721;7021
667051;5721;5511
667061;5721;6481
667071;5721;7621
667081;5721;7341
667091;5721;7331
667101;5721;7421
667111;5721;7671
667121;5721;6021
667131;5721;6931
667141;5721;5891
667151;5721;7971
667161;5721;7001
667171;5721;6581
667181;5721;7851
667191;5721;5591
667201;5721;7531
667211;5721;7581
667221;5721;6661
667231;5721;6431
667241;5721;5451
667251;5721;7951
667261;5721;5921
667271;5721;7211
667281;5721;6771
667291;5721;5431
667301;5721;7761
667311;5721;6871
667321;5721;5581
667331;5721;7231
667341;5721;5781
667351;5721;6891
667361;5721;7781
667371;5721;7451
667381;5721;7651
667391;5721;5741
667401;5721;5751
667411;5721;5871
667421;5721;6031
667431;5721;7591
667441;5721;7751
667451;5721;7251
667461;5721;7681
667471;5721;7471
667481;5721;6331
667491;5721;6041
667501;5721;7841
667511;5721;5561
667521;5721;7171
667531;5721;7401
667541;5721;7381
667551;5721;6001
667561;5721;5731
667571;5721;6951
667581;5721;7031
667591;5721;5681
667601;5721;6901
667611;5721;5541
667621;5721;7301
667631;5721;6071
667641;5721;7411
667651;5721;6111
667661;5721;8041
667671;5721;5691
667681;5721;6811
667691;5721;6441
667701;5721;5831
667711;5721;7721
667721;5721;7181
667731;5721;5711
667741;5721;7131
667751;5721;6401
667761;5721;5611
667771;5721;5601
667781;5721;7821
667791;5721;7731
667801;5721;6681
667811;5721;7551
667821;5721;7091
667831;5721;7241
667841;5721;6411
667851;5721;6721
667861;5721;5641
667871;5721;6221
667881;5721;7311
667891;5721;5631
667901;5721;7931
667911;5731;6981
667921;5731;6901
667931;5731;7591
667941;5731;6231
667951;5731;5841
667961;5731;6001
667971;5731;6651
667981;5731;6701
667991;5731;7331
668001;5731;7711
668011;5731;5811
668021;5731;7441
668031;5731;6931
668041;5731;7161
668051;5731;6181
668061;5731;7021
668071;5731;5941
668081;5731;5731
668091;5731;6831
668101;5731;6341
668111;5731;5551
668121;5731;7801
668131;5731;7041
668141;5731;6871
668151;5731;7481
668161;5731;5611
668171;5731;7691
668181;5731;6641
668191;5731;7651
668201;5731;7301
668211;5731;5871
668221;5731;7881
668231;5731;6061
668241;5731;6111
668251;5731;5861
668261;5731;5471
668271;5731;5781
668281;5731;5651
668291;5731;7401
668301;5731;7011
668311;5741;5881
668321;5741;5641
668331;5741;7931
668341;5741;6041
668351;5741;5631
668361;5741;6271
668371;5741;7401
668381;5741;6351
668391;5741;6891
668401;5741;6331
668411;5741;6081
668421;5741;6471
668431;5741;7551
668441;5741;7571
668451;5741;5871
668461;5741;6001
668471;5741;5431
668481;5741;7981
668491;5741;7441
668501;5741;5501
668511;5741;7581
668521;5741;7591
668531;5741;6161
668541;5741;6621
668551;5741;6291
668561;5741;7661
668571;5741;7961
668581;5741;6061
668591;5741;7181
668601;5741;7201
668611;5741;6091
668621;5741;5581
668631;5741;7051
668641;5741;6611
668651;5741;6921
668661;5741;6411
668671;5741;7681
668681;5741;7011
668691;5741;8001
668701;5741;8071
668711;5741;6431
668721;5741;7561
668731;5741;7511
668741;5741;5821
668751;5741;5941
668761;5741;6681
668771;5741;6321
668781;5741;6941
668791;5741;7421
668801;5741;5531
668811;5741;7971
668821;5741;7271
668831;5741;7471
668841;5741;7671
668851;5741;6531
668861;5741;6841
668871;5741;7941
668881;5741;6651
